date,title,cPOS
2019.05.31,"{'KIA, 4연속 위닝시리즈…한화 3-2로 따돌리고 8위 도약', ""'미스 춘향' 프로야구 KIA 타이거즈가 오는 31일..."", '다시 앞서가는 KIA', '만만치 않은 KIA-KT 저력, 6위 전쟁 치열해진다', ""'양현종 4승' KIA, 키움 꺾고 3연승"", ""[2019 프로야구 순위] LG트윈스-KIA타이거즈 덕분에 '꿀잼'"", 'KIA 선취점', ""'KIA의 반등'이 못내 불안한 양상문 감독"", '[엠스플 이슈] ‘야성 회복’ 타이거즈, 강팀 키움 상대로도 통할까', ""KIA 홈구장 성적 따라 관중 '가득'"", '[엠스플 이슈] ‘달라진’ KIA, 올시즌 최고 시청률 기록…광주는 8% 돌파', ""'박흥식 매직' KIA, 공동 6위 도약…kt 유한준, 끝내기 투런포(종합)"", '몸 푸는 KIA 키스톤 콤비', '승리 KIA 타이거즈', '부활한 KIA 에이스 양현종, 5월 ERA 1.10에 4승 수확'}",1
2019.06.01,"{""이렇게 달라질까? 초절정 KIA 설명하는 '키워드 3' [오!쎈 체크]"", '야속한 타선 KIA 윌랜드 5승 불발', '[엠스플 현장] “연투한 문경찬, 오늘 쉽니다” KIA의 예고 휴식', ""'브리검 무실점 호투' 키움, KIA 제물로 3연패 탈출"", ""[풀카운트] '완벽 부활' 양현종, 호랑이 기운 되찾은 KIA"", '기아타이거즈 류세미 치어리더, 여름에 더욱 빛나는 미모', '[배지헌의 브러시백] KIA 마운드 변신 키워드: 스트라이크, 자신감, 책임감', '감독은 ""잘했어"", 에이스는 ""지켜주어 고마워""...KIA 젊은불펜 주가 폭등 [오...', ""[정오의 프리뷰] '공동 6위' 한화-KIA-삼성, 6월 첫 경기 후 운명은?"", ""'브리검 3승-샌즈 쐐기타' 키움, KIA 4연승 저지""}",0
2019.06.02,"{'KIA 홍건희, 키움전 4⅓이닝 7K 5실점… 2승 실패', '""홈런타자는 최형우 뿐"" KIA, 새로운 팀 컬러는 \'작전 야구\'', '박흥식 체제 11승3패…야구장 돌아오는 KIA 팬들', 'KIA, 젊은 타선 주춤…""베테랑 불방망이가 필요해""', ""[스포츠타임 현장] '9위 추락' KIA, 활화산 타선이 다시 식었다"", '이보람 ‘민낯 모습은?’... KIA타이거즈 자칭팬 입증한 반전의 사진 ‘시선 ...', '키움, KIA의 맹추격에 진땀승 ‘위닝시리즈’', ""'박병호 결승타·김동준 6승' 키움, KIA에 위닝시리즈"", ""[스포츠타임 현장] '득점권 침체' KIA, 나지완에 거는 기대와 걱정"", ""'마운드 와르르' KIA, 키움에 5-6패"", ""'박병호·샌즈 2타점' 키움, KIA에 위닝시리즈""}",0
2019.06.03,"{'권은희 ""KIA, 감독 교체 후 13승 4패…孫 \'전권 혁신위\'라도 수용하라""', ""KIA '득점권 타율' 높여야 중위권 간다"", '박흥식 KIA호, 첫 번째 고비 찾아왔다', '손학규 비판에 ‘KIA타이거즈’까지 소환', '[야구전광판] 넘지 못한 1점 차, KIA 연승 멈추며 9위 하락', '[스포츠타임 톡] 재활 이겨낸 KIA 차명진, ""\'사이버 투수\'로 남기 싫었어요""', '‘롤러코스트’ KIA, 안정적 경기력 절실', '기아 양현종 선수 5월 MVP 후보...4파전 치열', '경계하던 ‘박흥식 체제’ 첫 연패...KIA는 어떻게 극복할까', '박흥식 대행의 과제, 치명적 약점 된 타이거즈 거포 부재', '[SC핫포커스]KIA 박찬호 19타수 연속 무안타, 떠난 스승의 마지막 조언 기억해...', '유강남 부상, 1군제외···키움 송성문·KIA 유민상도 말소', '[프로야구전망대] 한화·삼성·KIA, 상위권과 격돌…2강 3중 5약 판도는 그대...'}",0
2019.06.04,"{'지난주 승률 5할, 힘 빠진 기아 타선', '두산 7:2로 KIA 꺾고 2연승', '김재환 스리런 & 유희관 3승...두산 2연승, KIA 3연패 휘청 [현장 리뷰]', ""'답답한 타선'KIA, 두산에 2-7패"", '[SC현장리뷰]""유희관 3승+김재환 4타점"" 두산, KIA 3연패로 몰아', ""[SC핫포커스]'실패' 처음 겪어본 KIA 김기훈, '괴물'로 만들기 위해 코칭스태..."", 'KIA, 나지완 제외한 선발 전원 안타에도 패배', '기아타이거즈 류세미 치어리더 여름에 더욱 빛나는 ..., 공개 된 사진 속에는...', '""공격적 투구"" 칭찬했더니…KIA 터너 무너뜨린 볼넷', '[프로야구] 두산 김재환, KIA 터너 상대 스리런포… 시즌 10호', ""[SC핫포커스]KIA 6월 키워드 '5할 승률', 선발야구+타선 신구조화 시너지 필요..."", '‘KIA, 진짜 실력은 이번주?’ 약체 상대 11승…두산·0C전 고비', ""KIA '따라가자'"", '두산, KIA를 3연패 수렁에 밀어넣다', ""[★분석] KIA 선발진 정말 달라졌나? 이번주 두산-0C 넘어야 '인증'"", '차명진, KIA 선발 고민 끝낼까', 'KIA 문경찬 “끝내기 보크 경험 큰 도움”', '대한태권도협회, 도쿄올림픽 홍보 서포터즈 화이트타이거즈와 MOU', '집중력 잃은 KIA 3연패 수렁', ""'환골탈태' 보여준 KIA, '준비된 마무리' 문경찬이 빛난 이유"", '[스포츠타임 시선] ""득점권 집중"" 강조했지만…KIA 14안타 2득점'}",0
2019.06.05,"{'득점력 빈곤 KIA 4연패…두산에 4-5', ""'4연패' 다시 수렁에 빠진 KIA… 두산전 4-5 패"", ""기아타이거즈 류세미 치어리더, 셀카 찍은 모습마저도 '러블리'"", 'KIA 불펜 조기 가동, 차명진 4이닝 3실점 교체', 'KIA타이거즈 양현종, ‘뷰티스 맑은피부과’ 5월 MVP 수상', '타선 집중력 부족이 자초한 6월 전패 타이거즈', ""[광주 게임노트] '최원준 역투' 두산, '김주찬 치명적 실책' KIA에 5-4 역전승"", 'KIA타이거즈 최형우, 밝은안과21병원 5월 MVP 수상', '역투하는 KIA 전상현', '역전패 당한 KIA 아쉬운 뒷모습', '선발 등판한 KIA 차명진', '[SC현장속보]KIA 김주찬의 뼈아픈 실책, 바로 홈으로 던졌다면', 'KIA 터커, 3G 연속 멀티히트...적응속도 빨라진다', '타이거즈 영건 필승조 총동원, 전력 승부에도 4연패 추락', ""김재환 동점타 & 철벽불펜...두산, KIA 역전 제압 '40승' [현장 리뷰]"", 'KIA, 두산에 4-5 패', ""기아타이거즈 치어리더 출신 김맑음, 청순+단아한 분위기에 눈길…'색다른 느..."", ""'박세혁 결승 득점' 두산, KIA 꺾고 3연승 행진…KIA 4연패"", '5회 초 등판한 KIA 하준영', '[SC리뷰]경기후반 집중력 빛난 두산, 수비 집중력 무너진 KIA', '프로야구 기아타이거즈 최형우, KBO리그 통산 85번째 그라운드 홈런', ""'맨 손 타격' KIA 터커, 타격감 무섭게 상승세"", ""[풀카운트] '3할 회복' 박찬호, '3연패' KIA 구할까""}",0
2019.06.06,"{'\'4연패 탈출\' KIA 박흥식 대행 ""양현종 에이스답게 호투""', ""'잘 던지고…잘 때리고' KIA, 4연패 탈출"", 'KIA, 나지완 200홈런 기록 달성 시상식 진행', 'KIA 박흥식 대행 ""차명진 계속 기회 준다, 임기영은 아직\'', ""'양현종 호투' KIA, 4연패 탈출···'백정현 완봉' 삼성, 0C 잡고 4연승(종합..."", '뛰고 또 뛴 박찬호-류승현, 모처럼 생기 찾은 KIA', 'KIA 에이스 양현종 ""팀 연패 중이었지만 부담 없었다""', '프로야구, 기아-두산, LG-KT 경기 결과', ""위기 때마다 등장 '슈퍼맨' 양현종, KIA 4연패 끊어"", 'KIA타이거즈 최형우, 밝은안과21병원 5월 MVP 수상', '승리 챙긴 KIA', 'KIA 승리 하이파이브', '오늘 잠실(LG-kt)·광주(KIA-두산)·울산(롯데-한화) 경기 오후 2시 시작…지...', ""KIA '라인업 변화만 줬을 뿐인데'… 두산 완벽 제압"", ""'양현종 호투+타선 폭발' KIA, 두산 꺾고 4연패 탈출"", '양현종, 4연승 프로야구 KIA 타이거즈 4연패 탈출...박찬호 3안타', '양현종의 힘 & 젊은타선 폭발...KIA, 두산 대파 4연패 탈출 [현장 리뷰]', ""'양현종 7이닝 2실점' KIA 4연패 탈출, '이용찬 5이닝 7실점' 두산 3연승 마감"", '""활발히 움직여라"" 주문에 응답한 KIA 젊은 타자들', '4연패 KIA, 젊은타자 전진 배치...김주찬 안치홍 벤치 [현장 S0S]', ""'4연패 늪' KIA, 양현종이 되살릴까 [천일평의 야구장 가는 길]"", '‘에이스 면모’ 되찾은 양현종, KIA 연패 끊어낼 해결사될까', '[SC현장리포트]KIA 차명진 선발 기회 더갖는다, 이유는?', '16안타 몰아친 KIA 타선, 모든 타순이 해결사였다', '‘타선 폭발’ KIA, 4연패 수렁 탈출', 'KIA 타이거즈 나지완, 200홈런 달성 시상식 개최', '에이스-영건-베테랑, 삼박자 파괴력 여전한 타이거즈'}",1
2019.06.07,"{""'모창민 끝내기 홈런' 0C, KIA 꺾고 3연패 탈출"", '[SC현장속보]에이스 답네! 0C 루친스키, KIA전 7이닝 무실점…시즌 5승 달성 ...', '[SC현장속보]KIA 윌랜드, 0C전 7이닝 1실점 호투에도 시즌 5승 달성 실패', '[KBO] ‘4연패 탈출’ KIA, 베테랑이냐? 리빌딩이냐?', 'KIA, 4연패 탈출···두산에 12-3 대승', '고인 물 사라지는 타이거즈, 하위권이지만 방향은 맞다', 'KIA 하준영-문경찬이 ‘핫준영’, ‘뒷문경찬’으로 불려진 사연', '0C 레이저 중계, KIA 악송구...수비로 엇갈린 희비 [오!쎈 승부처]', '[SC프리토크]박흥식 KIA 감독대행 ""\'원팀\' 강조, 개인 욕심을 버려라""', ""'뛰는야구' 효과에 반색, KIA 전날 타순 재가동...포수 신범수 [현장 S0S]"", '터커와 함께한 17G…KIA ""우리 팀에 딱 맞아""', ""[SC핫포커스]KIA가 바라는 '5강' 운명, 0C-삼성-롯데 9G서 갈린다"", '[내야외야] KIA 나지완, 6일 200홈런 달성 시상식'}",0
2019.06.08,"{'[SC현장속보]아쉬운 견제 실책! KIA 홍건희, 0C전 6이닝 3자책 QS', '[포토S] 역투하는 KIA 홍건희', ""[SC인&아웃]KIA 이명기 1번 타자 선발출전, '미래 리드오프' 최원준 9번 출전"", 'KIA 젊은 내야 밑그림, 최원준이 키를 쥐고 있다 [오!쎈 현장]', ""'손시헌 9회말 끝내기안타' 0C, KIA 연이틀 제압"", 'KIA 이틀 연속 끝내기 패배', '[스포츠타임 시선]KIA 자멸 야구, 이런 야구로는 못 이긴다', '손시헌 9회 굿바이 안타...0C, KIA에 이틀연속 끝내기쇼 [오!쎈 리뷰]', ""[SC핫포커스]'KIA 미래 리드오프' 최원준 잠재력 언제 터질까, 알을 깨고 나와..."", ""[사진]0C,'KIA에 이틀 연속 끝내기승'"", '[SC현장속보]팀 내 최다승 눈앞! 0C 박진우, KIA전 7이닝 2실점 호투', '[SC현장속보]KIA 안치홍, 추격의 투런포…0C 박진우 시즌 첫 선발 무실점 막았...', '2019봉황기 야구 타이거즈 ‘단독 선두’', 'KIA 일주일 리드오프 변화…이명기→김주찬→최원준→이명기', ""[사진]KIA 선발 홍건희,'승리를 향해'""}",0
2019.06.09,"{'0C, KIA 4-3 꺾고 홈 3연승', '교체되는 KIA 선발 터너 [MK포토]', ""느슨한 플레이가 부른 '화'… KIA, 0C에 4-5패"", '[스포츠타임 시선]KIA 잔루만 13개, 이길 수 없는 게임이었다', '[SC인&아웃]KIA 최형우 선발 제외, 휴식 차원…나지완 4번 지명 선발출전', ""'박민우 2안타 2득점' 0C, KIA 꺾고 3연승 질주"", '0C `KIA에 기분좋은 스윕` [MK포토]', '[SC핫포커스]박흥식 대행이 원하는 KIA 임기영 2군서 대량실점, 1군 콜업 또 ...', ""[프로야구]기아타이거즈 양현종, KBO리그 5월 MVP '압도적 득표'"", ""[SC현장속보]'거포본능' 깨운 KIA 나지완, 6회 0C 강윤구 상대 추격의 솔로포"", '[엠스플 이슈] 쫓는 힘 생긴 KIA, 그 이상을 위해 필요한 것', ""[SC현장속보]'구창모 대체선발' 0C 최성영 4이닝 못 버텼다, KIA전 3⅓이닝 2..."", '‘3연속 1점차 승부’ 0C, KIA와 홈 3연전 싹쓸이', ""[SC현장속보]'폭투 2개' KIA 터너 시즌 5승 불발, 0C전 5⅔이닝 4실점 부진""}",0
2019.06.10,"{'반환점 도는 KIA 반등 불씨 살릴까', '‘롯데,79경기 49승해야 5할’ KIA도 6할 승부해야 가능', ""'선실점=필패' 사라진 역전승… 초라해진 KIA"", '사라진 득점력 KIA, 살아날 수 있을까', ""상위팀 시리즈 2승7패 후진, KIA 재반등 열쇠는 '변비타선'"", '기아타이거즈 양현종 선수 5월의 MVP로 선정', ""연예인 '화이트 타이거즈'응원단, 대한태권도협회와 도쿄올림픽 홍보서포터즈..."", '홍건희·차명진, 버티면서 제 몫 해 주는 KIA 4·5선발'}",0
2019.06.11,"{""집중력 또 집중력... 박흥식 대행이 KIA 타선에 바라는 '딱 하나' [★현장]"", '[기아타이거즈 해부③-1] 경기 승패 감독과 코치의 책임일까', '‘5선발’ KIA 차명진, 5이닝 1실점 호투', '삼성, KIA에 1대7 완패', 'GO(5위권 추격)? STOP(리빌딩)? 갈림길에 선 KIA 타이거즈', ""'차명진 2승+터커 3타점' KIA, 삼성 꺾고 3연패 탈출"", ""KIA 나지완 '선취점 미소'"", '사라진 김기태 사퇴효과? 현실 인정해야 하는 타이거즈', 'KIA, 반등할 절호의 찬스', 'KIA 베테랑, 전원 기용하자\xa0보란듯이 빅이닝 선물 [오!쎈 현장]', 'KIA, 챌린저스필드·챔피언스필드 투어 참가자 모집', 'KIA, 삼성 누르고 3연패 탈출…키움은 4위로 점프', 'KIA 타이거즈, 함평 챌린저스필드-광주 챔피언스필드 투어 참가자 모집', 'KIA 양현종 KBO리그 5월 MVP 수상', ""KIA 차명진 '슬라이더' 눈길… 시즌 2승 수확"", '‘관록미’ KIA 베테랑 김주찬·이명기 앞세워 3연패 탈출', ""기아타이거즈, 삼성 7-1로 완파 '터커 3타점·차명진 2승'"", ""KIA 차명진 '역투'"", ""KIA, 3연패 깨고 '자축'"", ""KIA 이명기 '빠른 발로 3루까지'"", '프로야구, KIA 타이거즈 삼성에 7-1 승...프로야구 순위', '[SC핫포커스]2019 KBO 올스타 투표 첫날, KIA-롯데가 사라졌다?', '삼성, KIA전 9일과 동일 라인업... 김한수 감독 ""다득점 했던 타순"" [★현장]', ""KIA '이달의 감독상'전상현·박찬호"", 'KIA 차명진 “부족한 점 고쳐 돌아오겠다”', 'KIA 대졸루키 양승철, 1군 등록...말소 고영창 대신 불펜대기 [현장 S0S]', 'SK 시즌 팀 최다 안타… KIA 3연패 탈출'}",1
2019.06.12,"{'KIA, 4~5선발 공백 차명진 대신 이민우가 메운다', '[포토] KIA 김주찬, 통산 13번째 1000득점 달성', '\'수술·재활만 5년\' KIA 차명진 ""부모님 덕분에 버텼다"" [★인터뷰]', ""[스포츠타임 시선] 1점에 울었던 KIA, 결국 필요했던 건 '하나'"", ""'최정 스리런포' SK, KT 제압…KIA는 삼성에 승"", 'KIA 타이거즈 최형우, 1500경기 출장-300홈런 달성 눈앞', '이민우도 선발 변신, KIA 4~5 선발진 경쟁 뜨겁다', '‘꾸역투’ KIA 양현종, 위기관리능력으로 선발 5연승', ""[프로야구]기아타이거즈, 삼성 7-3으로 꺾고 2연승 '양현종 6승'"", '롯데, 15일 KIA전서 팬사랑 페스티벌 개최', '[내야외야] KIA, 함평 챌린저스 필드?광주 챔피언스 필드 투어 모집', 'KIA 타이거즈, 이틀 연속 삼성 격파…양현종 시즌 6승 달성', '[포토] KIA 호랑이들, 이틀 연속 사자 잡았다', '삼성, KIA에 3대7 패배…2연패 빠져', '‘리드오프 복귀’ KIA 이명기 “1번? 이제 잘 지켜야죠”', 'KIA 양현종, 7경기 연속 QS… 팀은 2연승', 'KIA 한승혁, 첫 실전 쾌투 \'151km\'...박 대행 ""서두르지 않겠다"" [오!쎈 현장...', ""'양현종 6승' KIA, 삼성 7-3으로 꺾고 2연승""}",1
2019.06.13,"{'‘KIA, 상위 5팀 9승25패’ 다음주부터 상위권과 9연전', 'KIA 안치홍, 롯데百 광주점 5월 MVP', '삼성, KIA에 2대3 충격의 끝내기 역전패…시리즈 스윕 당해', ""KIA의 '시원하고 끈끈했던' 9회말... 결과는 끝내기 승 [★승부처]"", ""'선발 정상화' KIA, 다시 공동 6위 위협"", '강팀 앞에만 서면 타이거즈는 왜 작아지는가', '[프로야구] 삼성 강민호, KIA 윌랜드 상대 선제 솔로포… 시즌 10호', 'KIA 김주찬, 통산 1000득점 달성··· 역대 13번째', '이창진 동점타…KIA 삼성에 3-2 승', ""'김주찬 끝내기 밀어내기 볼넷' KIA, 삼성과 3연전 싹쓸이"", ""[프리뷰]'윌랜드 출격' KIA 삼성전 스윕하나"", ""[프로야구]기아타이거즈, 삼성과의 주중 3연승 '김주찬 끝내기 밀어내기 볼넷..."", ""'시행착오' 겪는 KIA 박찬호, 그렇게 오롯이 '주전'이 된다 [★인터뷰]"", 'KIA 박찬호 주루방해 득점...삼성 3루수 최영진과 충돌 [오!쎈 현장]', '프로야구 KIA 타이거즈 삼성에 7-3 승...양현종 6승', ""'김주찬 끝내기 밀어내기' KIA, 삼성 3연전 싹쓸이"", '김주찬 끝내기 볼넷...KIA, 삼성에 9회 역전 스윕 [현장 리뷰]', 'KIA, 이창진 동점 3루타… 극적인 역전승', '‘에이스 본색’ KIA 양현종, 5연승 질주', ""[SC핫포커스]타순 바꾸자 펄펄, '슬로스타터' KIA 안치홍에게 맞는 옷은 '5번..."", '프로야구, KIA 타이거즈 3연승, 롯데 자이언츠 7연패'}",1
2019.06.14,"{""'다득점+뒤집기' 이것저것 다 되는 KIA, 이렇게만 한다면야 [★분석]"", '[프로야구] 사직 KIA vs 롯데전, 우천 취소', 'KIA 타이거즈 양현종, 이의를 제기할 수 없는 활약으로 5월 MVP 선정', '프로야구 14일 사직 KIA-롯데전 우천 취소', '기아 타이거즈-롯데 자이언츠, 프로야구 우천 취소', '[스포츠타임 현장] 롯데 서준원-KIA 터너 15일 선발 맞대결', 'KIA의 자랑 20대 예비역 필승조…박준표까지 안착', '6위와 1경기차…KIA의 3연승을 만든 ‘벤치 분위기’ [이종열의 진짜타자]'}",1
